891	1F6D1	🛑
892	1F6A7	🚧
transport-water		
№	Code	Browser
893	2693	⚓
894	26F5	⛵
895	1F6F6	🛶
896	1F6A4	🚤
897	1F6F3	🛳
898	26F4	⛴
899	1F6E5	🛥
900	1F6A2	🚢
transport-air		
№	Code	Browser
901	2708	✈
902	1F6E9	🛩
903	1F6EB	🛫
904	1F6EC	🛬
905	1FA82	🪂
906	1F4BA	💺
907	1F681	🚁
908	1F69F	🚟
909	1F6A0	🚠
910	1F6A1	🚡
911	1F6F0	🛰
912	1F680	🚀
913	1F6F8	🛸
hotel		
№	Code	Browser
914	1F6CE	🛎
915	1F9F3	🧳
time		
№	Code	Browser
916	231B	⌛
917	23F3	⏳
918	231A	⌚
919	23F0	⏰
920	23F1	⏱
921	23F2	⏲
922	1F570	🕰
923	1F55B	🕛
924	1F567	🕧
925	1F550	🕐
926	1F55C	🕜
927	1F551	🕑
928	1F55D	🕝
929	1F552	🕒
930	1F55E	🕞
931	1F553	🕓
932	1F55F	🕟
933	1F554	🕔
934	1F560	🕠
935	1F555	🕕
№	Code	Browser
936	1F561	🕡
937	1F556	🕖
938	1F562	🕢
939	1F557	🕗
940	1F563	🕣
941	1F558	🕘
942	1F564	🕤
943	1F559	🕙
944	1F565	🕥
945	1F55A	🕚
946	1F566	🕦
sky & weather		
№	Code	Browser
947	1F311	🌑
948	1F312	🌒
949	1F313	🌓
950	1F314	🌔
951	1F315	🌕
952	1F316	🌖
953	1F317	🌗
954	1F318	🌘
955	1F319	🌙
956	1F31A	🌚
957	1F31B	🌛
958	1F31C	🌜
959	1F321	🌡
960	2600	☀
961	1F31D	🌝
962	1F31E	🌞
963	1FA90	🪐
964	2B50	⭐
965	1F31F	🌟
966	1F320	🌠
№	Code	Browser
967	1F30C	🌌
968	2601	☁
969	26C5	⛅
970	26C8	⛈
971	1F324	🌤
972	1F325	🌥
973	1F326	🌦
974	1F327	🌧
975	1F328	🌨
976	1F329	🌩
977	1F32A	🌪
978	1F32B	🌫
979	1F32C	🌬
980	1F300	🌀
981	1F308	🌈
982	1F302	🌂
983	2602	☂
984	2614	☔
985	26F1	⛱
986	26A1	⚡
№	Code	Browser
987	2744	❄
988	2603	☃
989	26C4	⛄
990	2604	☄
991	1F525	🔥
992	1F4A7	💧
993	1F30A	🌊
Activities		
event		
№	Code	Browser
994	1F383	🎃
995	1F384	🎄
996	1F386	🎆
997	1F387	🎇
998	1F9E8	🧨
999	2728	✨
1000	1F388	🎈
1001	1F389	🎉
1002	1F38A	🎊
1003	1F38B	🎋
1004	1F38D	🎍
1005	1F38E	🎎
1006	1F38F	🎏
1007	1F390	🎐
1008	1F391	🎑
1009	1F9E7	🧧
1010	1F380	🎀
1011	1F381	🎁
1012	1F397	🎗
1013	1F39F	🎟
№	Code	Browser
1014	1F3AB	🎫
award-medal		
№	Code	Browser
1015	1F396	🎖
1016	1F3C6	🏆
1017	1F3C5	🏅
1018	1F947	🥇
1019	1F948	🥈
1020	1F949	🥉
sport		
№	Code	Browser
1021	26BD	⚽
1022	26BE	⚾
1023	1F94E	🥎
1024	1F3C0	🏀
1025	1F3D0	🏐
1026	1F3C8	🏈
1027	1F3C9	🏉
1028	1F3BE	🎾
1029	1F94F	🥏
1030	1F3B3	🎳
1031	1F3CF	🏏
1032	1F3D1	🏑
1033	1F3D2	🏒
1034	1F94D	🥍
1035	1F3D3	🏓
1036	1F3F8	🏸
1037	1F94A	🥊
1038	1F94B	🥋
1039	1F945	🥅
1040	26F3	⛳
№	Code	Browser
1041	26F8	⛸
1042	1F3A3	🎣
1043	1F93F	🤿
1044	1F3BD	🎽
1045	1F3BF	🎿
1046	1F6F7	🛷
1047	1F94C	🥌
game		
№	Code	Browser
1048	1F3AF	🎯
1049	1FA80	🪀
1050	1FA81	🪁
1051	1F3B1	🎱
1052	1F52E	🔮
1053	1FA84	🪄
1054	1F9FF	🧿
1055	1F3AE	🎮
1056	1F579	🕹
1057	1F3B0	🎰
1058	1F3B2	🎲
1059	1F9E9	🧩
1060	1F9F8	🧸
1061	1FA85	🪅
1062	1FA86	🪆
1063	2660	♠
1064	2665	♥
1065	2666	♦
1066	2663	♣
1067	265F	♟
№	Code	Browser
1068	1F0CF	🃏
1069	1F004	🀄
1070	1F3B4	🎴
arts & crafts		
№	Code	Browser
1071	1F3AD	🎭
1072	1F5BC	🖼
1073	1F3A8	🎨
1074	1F9F5	🧵
1075	1FAA1	🪡
1076	1F9F6	🧶
1077	1FAA2	🪢
Objects		
clothing		
№	Code	Browser
1078	1F453	👓
1079	1F576	🕶
1080	1F97D	🥽
1081	1F97C	🥼
1082	1F9BA	🦺
1083	1F454	👔
1084	1F455	👕
1085	1F456	👖
1086	1F9E3	🧣
1087	1F9E4	🧤
1088	1F9E5	🧥
1089	1F9E6	🧦
1090	1F457	👗
1091	1F458	👘
1092	1F97B	🥻
1093	1FA71	🩱
1094	1FA72	🩲
1095	1FA73	🩳
1096	1F459	👙
1097	1F45A	👚
№	Code	Browser
1098	1F45B	👛
1099	1F45C	👜
1100	1F45D	👝
1101	1F6CD	🛍
1102	1F392	🎒
1103	1FA74	🩴
1104	1F45E	👞
1105	1F45F	👟
1106	1F97E	🥾
1107	1F97F	🥿
1108	1F460	👠
1109	1F461	👡
1110	1FA70	🩰
1111	1F462	👢
1112	1F451	👑
1113	1F452	👒
1114	1F3A9	🎩
1115	1F393	🎓
1116	1F9E2	🧢
1117	1FA96	🪖
№	Code	Browser
1118	26D1	⛑
1119	1F4FF	📿
1120	1F484	💄
1121	1F48D	💍
1122	1F48E	💎
sound		
№	Code	Browser
1123	1F507	🔇
1124	1F508	🔈
1125	1F509	🔉
1126	1F50A	🔊
1127	1F4E2	📢
1128	1F4E3	📣
1129	1F4EF	📯
1130	1F514	🔔
1131	1F515	🔕
music		
№	Code	Browser
1132	1F3BC	🎼
1133	1F3B5	🎵
1134	1F3B6	🎶
1135	1F399	🎙
1136	1F39A	🎚
1137	1F39B	🎛
1138	1F3A4	🎤
1139	1F3A7	🎧
1140	1F4FB	📻
musical-instrument		
№	Code	Browser
1141	1F3B7	🎷
1142	1FA97	🪗
1143	1F3B8	🎸
1144	1F3B9	🎹
1145	1F3BA	🎺
1146	1F3BB	🎻
1147	1FA95	🪕
1148	1F941	🥁
1149	1FA98	🪘
phone		
№	Code	Browser
1150	1F4F1	📱
1151	1F4F2	📲
1152	260E	☎
1153	1F4DE	📞
1154	1F4DF	📟
1155	1F4E0	📠
computer		
№	Code	Browser
1156	1F50B	🔋
1157	1F50C	🔌
1158	1F4BB	💻
1159	1F5A5	🖥
1160	1F5A8	🖨
1161	2328	⌨
1162	1F5B1	🖱
1163	1F5B2	🖲
1164	1F4BD	💽
1165	1F4BE	💾
1166	1F4BF	💿
1167	1F4C0	📀
1168	1F9EE	🧮
light & video		
№	Code	Browser
1169	1F3A5	🎥
1170	1F39E	🎞
1171	1F4FD	📽
1172	1F3AC	🎬
1173	1F4FA	📺
1174	1F4F7	📷
1175	1F4F8	📸
1176	1F4F9	📹
1177	1F4FC	📼
1178	1F50D	🔍
1179	1F50E	🔎
1180	1F56F	🕯
1181	1F4A1	💡
1182	1F526	🔦
1183	1F3EE	🏮
1184	1FA94	🪔
book-paper		
№	Code	Browser
1185	1F4D4	📔
1186	1F4D5	📕
1187	1F4D6	📖
1188	1F4D7	📗
1189	1F4D8	📘
1190	1F4D9	📙
1191	1F4DA	📚
1192	1F4D3	📓
1193	1F4D2	📒
1194	1F4C3	📃
1195	1F4DC	📜
1196	1F4C4	📄
1197	1F4F0	📰
1198	1F5DE	🗞
1199	1F4D1	📑
1200	1F516	🔖
1201	1F3F7	🏷
money		
№	Code	Browser
1202	1F4B0	💰
1203	1FA99	🪙
1204	1F4B4	💴
1205	1F4B5	💵
1206	1F4B6	💶
1207	1F4B7	💷
1208	1F4B8	💸
1209	1F4B3	💳
1210	1F9FE	🧾
1211	1F4B9	💹
mail		
№	Code	Browser
1212	2709	✉
1213	1F4E7	📧
1214	1F4E8	📨
1215	1F4E9	📩
1216	1F4E4	📤
1217	1F4E5	📥
1218	1F4E6	📦
1219	1F4EB	📫
1220	1F4EA	📪
1221	1F4EC	📬
1222	1F4ED	📭
1223	1F4EE	📮
1224	1F5F3	🗳
writing		
№	Code	Browser
1225	270F	✏
1226	2712	✒
1227	1F58B	🖋
1228	1F58A	🖊
1229	1F58C	🖌
1230	1F58D	🖍
1231	1F4DD	📝
office		
№	Code	Browser
1232	1F4BC	💼
1233	1F4C1	📁
1234	1F4C2	📂
1235	1F5C2	🗂
1236	1F4C5	📅
1237	1F4C6	📆
1238	1F5D2	🗒
1239	1F5D3	🗓
1240	1F4C7	📇
1241	1F4C8	📈
1242	1F4C9	📉
1243	1F4CA	📊
1244	1F4CB	📋
1245	1F4CC	📌
1246	1F4CD	📍
1247	1F4CE	📎
1248	1F587	🖇
1249	1F4CF	📏
1250	1F4D0	📐
1251	2702	✂
№	Code	Browser
1252	1F5C3	🗃
1253	1F5C4	🗄
1254	1F5D1	🗑
lock		
№	Code	Browser
1255	1F512	🔒
1256	1F513	🔓
1257	1F50F	🔏
1258	1F510	🔐
1259	1F511	🔑
1260	1F5DD	🗝
tool		
№	Code	Browser
1261	1F528	🔨
1262	1FA93	🪓
1263	26CF	⛏
1264	2692	⚒
1265	1F6E0	🛠
1266	1F5E1	🗡
1267	2694	⚔
1268	1F52B	🔫
1269	1FA83	🪃
1270	1F3F9	🏹
1271	1F6E1	🛡
1272	1FA9A	🪚
1273	1F527	🔧
1274	1FA9B	🪛
1275	1F529	🔩
1276	2699	⚙
1277	1F5DC	🗜
1278	2696	⚖
1279	1F9AF	🦯
1280	1F517	🔗
№	Code	Browser
1281	26D3	⛓
1282	1FA9D	🪝
1283	1F9F0	🧰
1284	1F9F2	🧲
1285	1FA9C	🪜
science		
№	Code	Browser
1286	2697	⚗
1287	1F9EA	🧪
1288	1F9EB	🧫
1289	1F9EC	🧬
1290	1F52C	🔬
1291	1F52D	🔭
1292	1F4E1	📡
medical		
№	Code	Browser
1293	1F489	💉
1294	1FA78	🩸
1295	1F48A	💊
1296	1FA79	🩹
1297	1FA7A	🩺
household		
№	Code	Browser
1298	1F6AA	🚪
1299	1F6D7	🛗
1300	1FA9E	🪞
1301	1FA9F	🪟
1302	1F6CF	🛏
1303	1F6CB	🛋
1304	1FA91	🪑
1305	1F6BD	🚽
1306	1FAA0	🪠
1307	1F6BF	🚿
1308	1F6C1	🛁
1309	1FAA4	🪤
1310	1FA92	🪒
1311	1F9F4	🧴
1312	1F9F7	🧷
1313	1F9F9	🧹
1314	1F9FA	🧺
1315	1F9FB	🧻
1316	1FAA3	🪣
1317	1F9FC	🧼
№	Code	Browser
1318	1FAA5	🪥
1319	1F9FD	🧽
1320	1F9EF	🧯
1321	1F6D2	🛒
other-object		
№	Code	Browser
1322	1F6AC	🚬
1323	26B0	⚰
1324	1FAA6	🪦
1325	26B1	⚱
1326	1F5FF	🗿
1327	1FAA7	🪧
Symbols		
transport-sign		
№	Code	Browser
1328	1F3E7	🏧
1329	1F6AE	🚮
1330	1F6B0	🚰
1331	267F	♿
1332	1F6B9	🚹
1333	1F6BA	🚺
1334	1F6BB	🚻
1335	1F6BC	🚼
1336	1F6BE	🚾
1337	1F6C2	🛂
1338	1F6C3	🛃
1339	1F6C4	🛄
1340	1F6C5	🛅
warning		
№	Code	Browser
1341	26A0	⚠
1342	1F6B8	🚸
1343	26D4	⛔
1344	1F6AB	🚫
1345	1F6B3	🚳
1346	1F6AD	🚭
1347	1F6AF	🚯
1348	1F6B1	🚱
1349	1F6B7	🚷
1350	1F4F5	📵
1351	1F51E	🔞
1352	2622	☢
1353	2623	☣
arrow		
№	Code	Browser
1354	2B06	⬆
1355	2197	↗
1356	27A1	➡
1357	2198	↘
1358	2B07	⬇
1359	2199	↙
1360	2B05	⬅
1361	2196	↖
1362	2195	↕
1363	2194	↔
1364	21A9	↩
1365	21AA	↪
1366	2934	⤴
1367	2935	⤵
1368	1F503	🔃
1369	1F504	🔄
1370	1F519	🔙
1371	1F51A	🔚
1372	1F51B	🔛
1373	1F51C	🔜
№	Code	Browser
1374	1F51D	🔝
religion		
№	Code	Browser
1375	1F6D0	🛐
1376	269B	⚛
1377	1F549	🕉
1378	2721	✡
1379	2638	☸
1380	262F	☯
1381	271D	✝
1382	2626	☦
1383	262A	☪
1384	262E	☮
1385	1F54E	🕎
1386	1F52F	🔯
zodiac		
№	Code	Browser
1387	2648	♈
1388	2649	♉
1389	264A	♊
1390	264B	♋
1391	264C	♌
1392	264D	♍
1393	264E	♎
1394	264F	♏
1395	2650	♐
1396	2651	♑
1397	2652	♒
1398	2653	♓
1399	26CE	⛎
av-symbol		
№	Code	Browser
1400	1F500	🔀
1401	1F501	🔁
1402	1F502	🔂
1403	25B6	▶
1404	2.30E+10	⏩
1405	23ED	⏭
1406	23EF	⏯
1407	25C0	◀
1408	23EA	⏪
1409	23EE	⏮
1410	1F53C	🔼
1411	23EB	⏫
1412	1F53D	🔽
1413	23EC	⏬
1414	23F8	⏸
1415	23F9	⏹
1416	23FA	⏺
1417	23CF	⏏
1418	1F3A6	🎦
1419	1F505	🔅
№	Code	Browser
1420	1F506	🔆
1421	1F4F6	📶
1422	1F4F3	📳
1423	1F4F4	📴
gender		
№	Code	Browser
1424	2640	♀
1425	2642	♂
1426	26A7	⚧
math		
№	Code	Browser
1427	2716	✖
1428	2795	➕
1429	2796	➖
1430	2797	➗
1431	267E	♾
punctuation		
№	Code	Browser
1432	203C	‼
1433	2049	⁉
1434	2753	❓
1435	2754	❔
1436	2755	❕
1437	2757	❗
1438	3030	〰
currency		
№	Code	Browser
1439	1F4B1	💱
1440	1F4B2	💲
other-symbol		
№	Code	Browser
1441	2695	⚕
1442	267B	♻
1443	269C	⚜
1444	1F531	🔱
1445	1F4DB	📛
1446	1F530	🔰
1447	2B55	⭕
1448	2705	✅
1449	2611	☑
1450	2714	✔
1451	274C	❌
1452	274E	❎
1453	27B0	➰
1454	27BF	➿
1455	303D	〽
1456	2733	✳
1457	2734	✴
1458	2747	❇
1459	00A9	©
1460	00AE	®
№	Code	Browser
1461	2122	™
keycap		
№	Code	Browser
1462	0023 FE0F 20E3	#️⃣
1463	002A FE0F 20E3	*️⃣
1464	0030 FE0F 20E3	0️⃣
1465	0031 FE0F 20E3	1️⃣
1466	0032 FE0F 20E3	2️⃣
1467	0033 FE0F 20E3	3️⃣
1468	0034 FE0F 20E3	4️⃣
1469	0035 FE0F 20E3	5️⃣
1470	0036 FE0F 20E3	6️⃣
1471	0037 FE0F 20E3	7️⃣
1472	0038 FE0F 20E3	8️⃣
1473	0039 FE0F 20E3	9️⃣
1474	1F51F	🔟
alphanum		
№	Code	Browser
1475	1F520	🔠
1476	1F521	🔡
1477	1F522	🔢
1478	1F523	🔣
1479	1F524	🔤
1480	1F170	🅰
1481	1F18E	🆎
1482	1F171	🅱
1483	1F191	🆑
1484	1F192	🆒
1485	1F193	🆓
1486	2139	ℹ
1487	1F194	🆔
1488	24C2	Ⓜ
1489	1F195	🆕
1490	1F196	🆖
1491	1F17E	🅾
1492	1F197	🆗
1493	1F17F	🅿
1494	1F198	🆘
№	Code	Browser
1495	1F199	🆙
1496	1F19A	🆚
1497	1F201	🈁
1498	1F202	🈂
1499	1F237	🈷
1500	1F236	🈶
1501	1F22F	🈯
1502	1F250	🉐
1503	1F239	🈹
1504	1F21A	🈚
1505	1F232	🈲
1506	1F251	🉑
1507	1F238	🈸
1508	1F234	🈴
1509	1F233	🈳
1510	3297	㊗
1511	3299	㊙
1512	1F23A	🈺
1513	1F235	🈵
geometric		
№	Code	Browser
1514	1F534	🔴
1515	1F7E0	🟠
1516	1F7E1	🟡
1517	1F7E2	🟢
1518	1F535	🔵
1519	1F7E3	🟣
1520	1F7E4	🟤
1521	26AB	⚫
1522	26AA	⚪
1523	1F7E5	🟥
1524	1F7E7	🟧
1525	1F7E8	🟨
1526	1F7E9	🟩
1527	1F7E6	🟦
1528	1F7EA	🟪
1529	1F7EB	🟫
1530	2B1B	⬛
1531	2B1C	⬜
1532	25FC	◼
1533	25FB	◻
№	Code	Browser
1534	25FE	◾
1535	25FD	◽
1536	25AA	▪
1537	25AB	▫
1538	1F536	🔶
1539	1F537	🔷
1540	1F538	🔸
1541	1F539	🔹
1542	1F53A	🔺
1543	1F53B	🔻
1544	1F4A0	💠
1545	1F518	🔘
1546	1F533	🔳
1547	1F532	🔲
Flags		
flag		
№	Code	Browser
1548	1F3C1	🏁
1549	1F6A9	🚩
1550	1F38C	🎌
1551	1F3F4	🏴
1552	1F3F3	🏳
1553	1F3F3 FE0F 200D 1F308	🏳️‍🌈
1554	1F3F3 FE0F 200D 26A7 FE0F	🏳️‍⚧️
1555	1F3F4 200D 2620 FE0F	🏴‍☠️
country-flag		
№	Code	Browser
1556	1F1E6 1F1E8	🇦🇨
1557	1F1E6 1F1E9	🇦🇩
1558	1F1E6 1F1EA	🇦🇪
1559	1F1E6 1F1EB	🇦🇫
1560	1F1E6 1F1EC	🇦🇬
1561	1F1E6 1F1EE	🇦🇮
1562	1F1E6 1F1F1	🇦🇱
1563	1F1E6 1F1F2	🇦🇲
1564	1F1E6 1F1F4	🇦🇴
1565	1F1E6 1F1F6	🇦🇶
1566	1F1E6 1F1F7	🇦🇷
1567	1F1E6 1F1F8	🇦🇸
1568	1F1E6 1F1F9	🇦🇹
1569	1F1E6 1F1FA	🇦🇺
1570	1F1E6 1F1FC	🇦🇼
1571	1F1E6 1F1FD	🇦🇽
1572	1F1E6 1F1FF	🇦🇿
1573	1F1E7 1F1E6	🇧🇦
1574	1F1E7 1F1E7	🇧🇧
1575	1F1E7 1F1E9	🇧🇩
№	Code	Browser
1576	1F1E7 1F1EA	🇧🇪
1577	1F1E7 1F1EB	🇧🇫
1578	1F1E7 1F1EC	🇧🇬
1579	1F1E7 1F1ED	🇧🇭
1580	1F1E7 1F1EE	🇧🇮
1581	1F1E7 1F1EF	🇧🇯
1582	1F1E7 1F1F1	🇧🇱
1583	1F1E7 1F1F2	🇧🇲
1584	1F1E7 1F1F3	🇧🇳
1585	1F1E7 1F1F4	🇧🇴
1586	1F1E7 1F1F6	🇧🇶
1587	1F1E7 1F1F7	🇧🇷
1588	1F1E7 1F1F8	🇧🇸
1589	1F1E7 1F1F9	🇧🇹
1590	1F1E7 1F1FB	🇧🇻
1591	1F1E7 1F1FC	🇧🇼
1592	1F1E7 1F1FE	🇧🇾
1593	1F1E7 1F1FF	🇧🇿
1594	1F1E8 1F1E6	🇨🇦
1595	1F1E8 1F1E8	🇨🇨
№	Code	Browser
1596	1F1E8 1F1E9	🇨🇩
1597	1F1E8 1F1EB	🇨🇫
1598	1F1E8 1F1EC	🇨🇬
1599	1F1E8 1F1ED	🇨🇭
1600	1F1E8 1F1EE	🇨🇮
1601	1F1E8 1F1F0	🇨🇰
1602	1F1E8 1F1F1	🇨🇱
1603	1F1E8 1F1F2	🇨🇲
1604	1F1E8 1F1F3	🇨🇳
1605	1F1E8 1F1F4	🇨🇴
1606	1F1E8 1F1F5	🇨🇵
1607	1F1E8 1F1F7	🇨🇷
1608	1F1E8 1F1FA	🇨🇺
1609	1F1E8 1F1FB	🇨🇻
1610	1F1E8 1F1FC	🇨🇼
1611	1F1E8 1F1FD	🇨🇽
1612	1F1E8 1F1FE	🇨🇾
1613	1F1E8 1F1FF	🇨🇿
1614	1F1E9 1F1EA	🇩🇪
1615	1F1E9 1F1EC	🇩🇬
№	Code	Browser
1616	1F1E9 1F1EF	🇩🇯
1617	1F1E9 1F1F0	🇩🇰
1618	1F1E9 1F1F2	🇩🇲
1619	1F1E9 1F1F4	🇩🇴
1620	1F1E9 1F1FF	🇩🇿
1621	1F1EA 1F1E6	🇪🇦
1622	1F1EA 1F1E8	🇪🇨
1623	1F1EA 1F1EA	🇪🇪
1624	1F1EA 1F1EC	🇪🇬
1625	1F1EA 1F1ED	🇪🇭
1626	1F1EA 1F1F7	🇪🇷
1627	1F1EA 1F1F8	🇪🇸
1628	1F1EA 1F1F9	🇪🇹
1629	1F1EA 1F1FA	🇪🇺
1630	1F1EB 1F1EE	🇫🇮
1631	1F1EB 1F1EF	🇫🇯
1632	1F1EB 1F1F0	🇫🇰
1633	1F1EB 1F1F2	🇫🇲
1634	1F1EB 1F1F4	🇫🇴
1635	1F1EB 1F1F7	🇫🇷
№	Code	Browser
1636	1F1EC 1F1E6	🇬🇦
1637	1F1EC 1F1E7	🇬🇧
1638	1F1EC 1F1E9	🇬🇩
1639	1F1EC 1F1EA	🇬🇪
1640	1F1EC 1F1EB	🇬🇫
1641	1F1EC 1F1EC	🇬🇬
1642	1F1EC 1F1ED	🇬🇭
1643	1F1EC 1F1EE	🇬🇮
1644	1F1EC 1F1F1	🇬🇱
1645	1F1EC 1F1F2	🇬🇲
1646	1F1EC 1F1F3	🇬🇳
1647	1F1EC 1F1F5	🇬🇵
1648	1F1EC 1F1F6	🇬🇶
1649	1F1EC 1F1F7	🇬🇷
1650	1F1EC 1F1F8	🇬🇸
1651	1F1EC 1F1F9	🇬🇹
1652	1F1EC 1F1FA	🇬🇺
1653	1F1EC 1F1FC	🇬🇼
1654	1F1EC 1F1FE	🇬🇾
1655	1F1ED 1F1F0	🇭🇰
№	Code	Browser
1656	1F1ED 1F1F2	🇭🇲
1657	1F1ED 1F1F3	🇭🇳
1658	1F1ED 1F1F7	🇭🇷
1659	1F1ED 1F1F9	🇭🇹
1660	1F1ED 1F1FA	🇭🇺
1661	1F1EE 1F1E8	🇮🇨
1662	1F1EE 1F1E9	🇮🇩
1663	1F1EE 1F1EA	🇮🇪
1664	1F1EE 1F1F1	🇮🇱
1665	1F1EE 1F1F2	🇮🇲
1666	1F1EE 1F1F3	🇮🇳
1667	1F1EE 1F1F4	🇮🇴
1668	1F1EE 1F1F6	🇮🇶
1669	1F1EE 1F1F7	🇮🇷
1670	1F1EE 1F1F8	🇮🇸
1671	1F1EE 1F1F9	🇮🇹
1672	1F1EF 1F1EA	🇯🇪
1673	1F1EF 1F1F2	🇯🇲
1674	1F1EF 1F1F4	🇯🇴
1675	1F1EF 1F1F5	🇯🇵
№	Code	Browser
1676	1F1F0 1F1EA	🇰🇪
1677	1F1F0 1F1EC	🇰🇬
1678	1F1F0 1F1ED	🇰🇭
1679	1F1F0 1F1EE	🇰🇮
1680	1F1F0 1F1F2	🇰🇲
1681	1F1F0 1F1F3	🇰🇳
1682	1F1F0 1F1F5	🇰🇵
1683	1F1F0 1F1F7	🇰🇷
1684	1F1F0 1F1FC	🇰🇼
1685	1F1F0 1F1FE	🇰🇾
1686	1F1F0 1F1FF	🇰🇿
1687	1F1F1 1F1E6	🇱🇦
1688	1F1F1 1F1E7	🇱🇧
1689	1F1F1 1F1E8	🇱🇨
1690	1F1F1 1F1EE	🇱🇮
1691	1F1F1 1F1F0	🇱🇰
1692	1F1F1 1F1F7	🇱🇷
1693	1F1F1 1F1F8	🇱🇸
1694	1F1F1 1F1F9	🇱🇹
1695	1F1F1 1F1FA	🇱🇺
№	Code	Browser
1696	1F1F1 1F1FB	🇱🇻
1697	1F1F1 1F1FE	🇱🇾
1698	1F1F2 1F1E6	🇲🇦
1699	1F1F2 1F1E8	🇲🇨
1700	1F1F2 1F1E9	🇲🇩
1701	1F1F2 1F1EA	🇲🇪
1702	1F1F2 1F1EB	🇲🇫
1703	1F1F2 1F1EC	🇲🇬
1704	1F1F2 1F1ED	🇲🇭
1705	1F1F2 1F1F0	🇲🇰
1706	1F1F2 1F1F1	🇲🇱
1707	1F1F2 1F1F2	🇲🇲
1708	1F1F2 1F1F3	🇲🇳
1709	1F1F2 1F1F4	🇲🇴
1710	1F1F2 1F1F5	🇲🇵
1711	1F1F2 1F1F6	🇲🇶
1712	1F1F2 1F1F7	🇲🇷
1713	1F1F2 1F1F8	🇲🇸
1714	1F1F2 1F1F9	🇲🇹
1715	1F1F2 1F1FA	🇲🇺
№	Code	Browser
1716	1F1F2 1F1FB	🇲🇻
1717	1F1F2 1F1FC	🇲🇼
1718	1F1F2 1F1FD	🇲🇽
1719	1F1F2 1F1FE	🇲🇾
1720	1F1F2 1F1FF	🇲🇿
1721	1F1F3 1F1E6	🇳🇦
1722	1F1F3 1F1E8	🇳🇨
1723	1F1F3 1F1EA	🇳🇪
1724	1F1F3 1F1EB	🇳🇫
1725	1F1F3 1F1EC	🇳🇬
1726	1F1F3 1F1EE	🇳🇮
1727	1F1F3 1F1F1	🇳🇱
1728	1F1F3 1F1F4	🇳🇴
1729	1F1F3 1F1F5	🇳🇵
1730	1F1F3 1F1F7	🇳🇷
1731	1F1F3 1F1FA	🇳🇺
1732	1F1F3 1F1FF	🇳🇿
1733	1F1F4 1F1F2	🇴🇲
1734	1F1F5 1F1E6	🇵🇦
1735	1F1F5 1F1EA	🇵🇪
№	Code	Browser
1736	1F1F5 1F1EB	🇵🇫
1737	1F1F5 1F1EC	🇵🇬
1738	1F1F5 1F1ED	🇵🇭
1739	1F1F5 1F1F0	🇵🇰
1740	1F1F5 1F1F1	🇵🇱
1741	1F1F5 1F1F2	🇵🇲
1742	1F1F5 1F1F3	🇵🇳
1743	1F1F5 1F1F7	🇵🇷
1744	1F1F5 1F1F8	🇵🇸
1745	1F1F5 1F1F9	🇵🇹
1746	1F1F5 1F1FC	🇵🇼
1747	1F1F5 1F1FE	🇵🇾
1748	1F1F6 1F1E6	🇶🇦
1749	1F1F7 1F1EA	🇷🇪
1750	1F1F7 1F1F4	🇷🇴
1751	1F1F7 1F1F8	🇷🇸
1752	1F1F7 1F1FA	🇷🇺
1753	1F1F7 1F1FC	🇷🇼
1754	1F1F8 1F1E6	🇸🇦
1755	1F1F8 1F1E7	🇸🇧
№	Code	Browser
1756	1F1F8 1F1E8	🇸🇨
1757	1F1F8 1F1E9	🇸🇩
1758	1F1F8 1F1EA	🇸🇪
1759	1F1F8 1F1EC	🇸🇬
1760	1F1F8 1F1ED	🇸🇭
1761	1F1F8 1F1EE	🇸🇮
1762	1F1F8 1F1EF	🇸🇯
1763	1F1F8 1F1F0	🇸🇰
1764	1F1F8 1F1F1	🇸🇱
1765	1F1F8 1F1F2	🇸🇲
1766	1F1F8 1F1F3	🇸🇳
1767	1F1F8 1F1F4	🇸🇴
1768	1F1F8 1F1F7	🇸🇷
1769	1F1F8 1F1F8	🇸🇸
1770	1F1F8 1F1F9	🇸🇹
1771	1F1F8 1F1FB	🇸🇻
1772	1F1F8 1F1FD	🇸🇽
1773	1F1F8 1F1FE	🇸🇾
1774	1F1F8 1F1FF	🇸🇿
1775	1F1F9 1F1E6	🇹🇦
№	Code	Browser
1776	1F1F9 1F1E8	🇹🇨
1777	1F1F9 1F1E9	🇹🇩
1778	1F1F9 1F1EB	🇹🇫
1779	1F1F9 1F1EC	🇹🇬
1780	1F1F9 1F1ED	🇹🇭
1781	1F1F9 1F1EF	🇹🇯
1782	1F1F9 1F1F0	🇹🇰
1783	1F1F9 1F1F1	🇹🇱
1784	1F1F9 1F1F2	🇹🇲
1785	1F1F9 1F1F3	🇹🇳
1786	1F1F9 1F1F4	🇹🇴
1787	1F1F9 1F1F7	🇹🇷
1788	1F1F9 1F1F9	🇹🇹
1789	1F1F9 1F1FB	🇹🇻
1790	1F1F9 1F1FC	🇹🇼
1791	1F1F9 1F1FF	🇹🇿
1792	1F1FA 1F1E6	🇺🇦
1793	1F1FA 1F1EC	🇺🇬
1794	1F1FA 1F1F2	🇺🇲
1795	1F1FA 1F1F3	🇺🇳
№	Code	Browser
1796	1F1FA 1F1F8	🇺🇸
1797	1F1FA 1F1FE	🇺🇾
1798	1F1FA 1F1FF	🇺🇿
1799	1F1FB 1F1E6	🇻🇦
1800	1F1FB 1F1E8	🇻🇨
